Entity,Code,Year,Coal Consumption - TWh
North America,,1967,3502.8997
North America,,1968,3634.5938
North America,,1969,3642.3462
North America,,1970,3624.5098
North America,,1971,3432.4197
North America,,1972,3556749
North America,,1973,3812.2864
North America,,1974,3731.2559
North America,,1975,3729.3577
North America,,1976,4013.3452
North America,,1977,4174.8345
North America,,1978,4084.0315
North America,,1979,4426.2812
North America,,1980,4579549
North America,,1981,4716.7783
North America,,1982,4573802
North America,,1983,4751.3354
North America,,1984,5111.6113
North America,,1985,5217.1445
North America,,1986,5136.4907
North America,,1987,5366.7544
North America,,1988,5620.6733
North America,,1989,5685648
North America,,1990,5696.6265
North America,,1991,5635022
North America,,1992,5677.2573
North America,,1993,5845818
North America,,1994,5891.2637
North America,,1995,5960485
North America,,1996,6229.24
North America,,1997,6367.0786
North America,,1998,6449968
North America,,1999,6428.91
North America,,2000,6721992
North America,,2001,6558.9297
North America,,2002,6622.44
North America,,2003,6704.6772
North America,,2004,6730.0005
North America,,2005,6845.5547
North America,,2006,6751.0225
North America,,2007,6841.3584
North America,,2008,6707564
North America,,2009,5903345
North America,,2010,6254.8975
North America,,2011,5924.9927
North America,,2012,5252812
North America,,2013,5431861
North America,,2014,5410.1416
North America,,2015,4727.9634
North America,,2016,4340.8594
North America,,2017,4271402
North America,,2018,4050.2021
North America,,2019,3501.0525
North America,,2020,2809.5674
North America,,2021,3175.7515
North America (BP),,1965,3412.2522
North America (BP),,1966,3565.8535
North America (BP),,1967,3502.3184
North America (BP),,1968,3634.0125
North America (BP),,1969,3641765
North America (BP),,1970,3624.0447
North America (BP),,1971,3432.0361
North America (BP),,1972,3556.3652
North America (BP),,1973,3811961
North America (BP),,1974,3730907
North America (BP),,1975,3728.9246
North America (BP),,1976,4012996
North America (BP),,1977,4174183
North America (BP),,1978,4083.3801
North America (BP),,1979,4425735
North America (BP),,1980,4578.9097
North America (BP),,1981,4716.15
North America (BP),,1982,4572.6626
North America (BP),,1983,4748.9907
North America (BP),,1984,5109.7085
North America (BP),,1985,5213.4126
North America (BP),,1986,5133.5396
North America (BP),,1987,5362.1255
North America (BP),,1988,5616.3125
North America (BP),,1989,5681.6475
North America (BP),,1990,5692842
North America (BP),,1991,5631065
North America (BP),,1992,5673.6226
North America (BP),,1993,5842.0547
North America (BP),,1994,5888.4307
North America (BP),,1995,5957546
North America (BP),,1996,6226627
North America (BP),,1997,6364.2783
North America (BP),,1998,6446902
North America (BP),,1999,6425333
North America (BP),,2000,6717.9116
North America (BP),,2001,6554113
North America (BP),,2002,6609.8315
North America (BP),,2003,6688.2134
North America (BP),,2004,6710556
North America (BP),,2005,6828.7314
North America (BP),,2006,6730314
North America (BP),,2007,6818203
North America (BP),,2008,6685.83
North America (BP),,2009,5882201
North America (BP),,2010,6235.6455
North America (BP),,2011,5903.1245
North America (BP),,2012,5233.0806
North America (BP),,2013,5409835
North America (BP),,2014,5386394
North America (BP),,2015,4705.6875
North America (BP),,2016,4318472
North America (BP),,2017,4250.95
North America (BP),,2018,4028.7266
North America (BP),,2019,3471.0532
North America (BP),,2020,2768.6562
North America (BP),,2021,3134.1792
North Macedonia,MKD,1990,15.466761
North Macedonia,MKD,1991,15.533598
North Macedonia,MKD,1992,15.442489
North Macedonia,MKD,1993,15.519188
North Macedonia,MKD,1994,16.120728
North Macedonia,MKD,1995,16.627272
North Macedonia,MKD,1996,16.087616
North Macedonia,MKD,1997,15.046836
North Macedonia,MKD,1998,19.455257
North Macedonia,MKD,1999,16.96689
North Macedonia,MKD,2000,15.544995
North Macedonia,MKD,2001,17.187988
North Macedonia,MKD,2002,14.942584
North Macedonia,MKD,2003,17.205458
North Macedonia,MKD,2004,16.350151
North Macedonia,MKD,2005,16.966042
North Macedonia,MKD,2006,16.486874
North Macedonia,MKD,2007,16.917696
North Macedonia,MKD,2008,17.337875
North Macedonia,MKD,2009,15.550031
North Macedonia,MKD,2010,15.057268
North Macedonia,MKD,2011,17.196571
North Macedonia,MKD,2012,16.186949
North Macedonia,MKD,2013,13.540367
North Macedonia,MKD,2014,12.5287895
North Macedonia,MKD,2015,11.296521
North Macedonia,MKD,2016,10.188275
North Macedonia,MKD,2017,11.135891
North Macedonia,MKD,2018,10.049073
North Macedonia,MKD,2019,11.909486
North Macedonia,MKD,2020,8.174519
North Macedonia,MKD,2021,7.0411544
Norway,NOR,1965,8.877423
Norway,NOR,1966,8.17368
Norway,NOR,1967,8.581207
Norway,NOR,1968,8.734723
Norway,NOR,1969,9.731426
Norway,NOR,1970,9.94044
Norway,NOR,1971,9.348031
Norway,NOR,1972,10.149792
Norway,NOR,1973,10.911312
Norway,NOR,1974,12.097107
Norway,NOR,1975,11.502116
Norway,NOR,1976,11.097846
Norway,NOR,1977,9.555488
Norway,NOR,1978,9.847889
Norway,NOR,1979,12.263672
Norway,NOR,1980,11.352113
Norway,NOR,1981,11.372373
Norway,NOR,1982,10.937643
Norway,NOR,1983,11.65219
Norway,NOR,1984,13.066398
Norway,NOR,1985,13.013133
Norway,NOR,1986,11.597308
Norway,NOR,1987,11.204191
Norway,NOR,1988,11.5019655
Norway,NOR,1989,10.077325
Norway,NOR,1990,9.437522
Norway,NOR,1991,8.399317
Norway,NOR,1992,8.438347
Norway,NOR,1993,9.125279
Norway,NOR,1994,10.288382
Norway,NOR,1995,11.232915
Norway,NOR,1996,11.170466
Norway,NOR,1997,11.0845995
Norway,NOR,1998,12.029132
Norway,NOR,1999,11.271945
Norway,NOR,2000,11.5451565
Norway,NOR,2001,10.288382
Norway,NOR,2002,8.922322
Norway,NOR,2003,8.711558
Norway,NOR,2004,9.83563
Norway,NOR,2005,8.399317
Norway,NOR,2006,7.20499
Norway,NOR,2007,7.9231467
Norway,NOR,2008,8.165134
Norway,NOR,2009,6.5
Norway,NOR,2010,8.861111
Norway,NOR,2011,9.833333
Norway,NOR,2012,9.527778
Norway,NOR,2013,9.027778
Norway,NOR,2014,9.888889
Norway,NOR,2015,8.862735
Norway,NOR,2016,9.100231
Norway,NOR,2017,9.513363
Norway,NOR,2018,9.290532
Norway,NOR,2019,9.07454
Norway,NOR,2020,8.9766035
Norway,NOR,2021,9.1472
OECD (BP),,1965,10163.5205
OECD (BP),,1966,10118503
OECD (BP),,1967,9929294
OECD (BP),,1968,10150805
OECD (BP),,1969,10282944
OECD (BP),,1970,10132.29
OECD (BP),,1971,9610419
OECD (BP),,1972,9540197
OECD (BP),,1973,9929401
OECD (BP),,1974,9850278
OECD (BP),,1975,9672333
OECD (BP),,1976,10204962
OECD (BP),,1977,10338192
OECD (BP),,1978,10265254
OECD (BP),,1979,10894846
OECD (BP),,1980,11276362
OECD (BP),,1981,11397.9795
OECD (BP),,1982,11256701
OECD (BP),,1983,11482128
OECD (BP),,1984,11969316
OECD (BP),,1985,12476682
OECD (BP),,1986,12320933
OECD (BP),,1987,12654269
OECD (BP),,1988,12906069
OECD (BP),,1989,12999951
OECD (BP),,1990,12664354
OECD (BP),,1991,12396051
OECD (BP),,1992,12089611
OECD (BP),,1993,12025434
OECD (BP),,1994,12026243
OECD (BP),,1995,12090196
OECD (BP),,1996,12466534
OECD (BP),,1997,12570483
OECD (BP),,1998,12499347
OECD (BP),,1999,12381246
OECD (BP),,2000,12906179
OECD (BP),,2001,12756631
OECD (BP),,2002,12922963
OECD (BP),,2003,13223886
OECD (BP),,2004,13275413
OECD (BP),,2005,13366941
OECD (BP),,2006,13480812
OECD (BP),,2007,13691366
OECD (BP),,2008,13448426
OECD (BP),,2009,12038169
OECD (BP),,2010,12776243
OECD (BP),,2011,12531.5625
OECD (BP),,2012,12020408
OECD (BP),,2013,12120445
OECD (BP),,2014,11926269
OECD (BP),,2015,11173522
OECD (BP),,2016,10542338
OECD (BP),,2017,10409521
OECD (BP),,2018,10094457
OECD (BP),,2019,8959136
OECD (BP),,2020,7639102
OECD (BP),,2021,8248314
Oceania,,1965,221.15912
Oceania,,1966,227.99689
Oceania,,1967,232.24142
Oceania,,1968,237.6857
Oceania,,1969,245.67607
Oceania,,1970,248.10437
Oceania,,1971,247.1651
Oceania,,1972,257.88675
Oceania,,1973,269.93103
Oceania,,1974,281514
Oceania,,1975,288.95828
Oceania,,1976,298.70834
Oceania,,1977,310.29172
Oceania,,1978,316.72223
Oceania,,1979,328.79166
Oceania,,1980,338.39212
Oceania,,1981,346.71683
Oceania,,1982,349.9911
Oceania,,1983,351.3043
Oceania,,1984,369.61993
Oceania,,1985,380.80493
Oceania,,1986,392.04297
Oceania,,1987,405511
Oceania,,1988,426.92984
Oceania,,1989,448.29263
Oceania,,1990,458.2755
Oceania,,1991,466.54443
Oceania,,1992,470.58212
Oceania,,1993,473.29517
Oceania,,1994,481.8816
Oceania,,1995,497.82205
Oceania,,1996,517.4161
Oceania,,1997,543.98663
Oceania,,1998,566.33044
Oceania,,1999,601.01434
Oceania,,2000,604.52185
Oceania,,2001,601.6179
Oceania,,2002,614.7907
Oceania,,2003,638.9957
Oceania,,2004,665.65985
Oceania,,2005,664.6498
Oceania,,2006,681.5204
Oceania,,2007,669.5235
Oceania,,2008,701.7638
Oceania,,2009,673.68024
Oceania,,2010,623.4663
Oceania,,2011,608.33185
Oceania,,2012,574.74036
Oceania,,2013,544.1194
Oceania,,2014,538.3983
Oceania,,2015,557.08466
Oceania,,2016,553.85846
Oceania,,2017,536.0623
Oceania,,2018,524.55505
Oceania,,2019,504.22937
Oceania,,2020,485.60144
Oceania,,2021,472.99985
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0.00013916667
Oman,OMN,1995,0.00007583333
Oman,OMN,1996,0.000048333335
Oman,OMN,1997,0.00038888888
Oman,OMN,1998,0.00055833336
Oman,OMN,1999,0.00006666667
Oman,OMN,2000,0.0029166667
Oman,OMN,2001,0.0016388888
Oman,OMN,2002,0.003916667
Oman,OMN,2003,0
Oman,OMN,2004,0.009277778
Oman,OMN,2005,0.003638889
Oman,OMN,2006,0.035779167
Oman,OMN,2007,0.008166667
Oman,OMN,2008,0.013944444
Oman,OMN,2009,0.016277777
Oman,OMN,2010,0.3446064
Oman,OMN,2011,0.118373334
Oman,OMN,2012,0.35913944
Oman,OMN,2013,0.5224439
Oman,OMN,2014,0.41572556
Oman,OMN,2015,0.5721903
Oman,OMN,2016,0.64058
Oman,OMN,2017,0.88349473
Oman,OMN,2018,0.8663694
Oman,OMN,2019,1.9721903
Oman,OMN,2020,3.7703993
Oman,OMN,2021,3.641883
Pakistan,PAK,1965,16.03777
Pakistan,PAK,1966,13.53732
Pakistan,PAK,1967,13.00234
Pakistan,PAK,1968,14.31653
Pakistan,PAK,1969,12.88604
Pakistan,PAK,1970,10.73449
Pakistan,PAK,1971,7.23292
Pakistan,PAK,1972,6.81518
Pakistan,PAK,1973,6.76866
Pakistan,PAK,1974,6.19879
Pakistan,PAK,1975,6.01271
Pakistan,PAK,1976,5.95456
Pakistan,PAK,1977,6.47791
Pakistan,PAK,1978,6.89659
Pakistan,PAK,1979,7.68743
Pakistan,PAK,1980,8.18752
Pakistan,PAK,1981,9.29237
Pakistan,PAK,1982,10.53678
Pakistan,PAK,1983,11.95564
Pakistan,PAK,1984,13.56058
Pakistan,PAK,1985,15.38649
Pakistan,PAK,1986,17.45663
Pakistan,PAK,1987,19.81752
Pakistan,PAK,1988,20.72466
Pakistan,PAK,1989,22.70176
Pakistan,PAK,1990,24.06247
Pakistan,PAK,1991,23.81824
Pakistan,PAK,1992,24.45789
Pakistan,PAK,1993,25.67904
Pakistan,PAK,1994,25.49296
Pakistan,PAK,1995,25.7023
Pakistan,PAK,1996,26.0512
Pakistan,PAK,1997,24.35322
Pakistan,PAK,1998,24.37648
Pakistan,PAK,1999,24.38811
Pakistan,PAK,2000,23.58564
Pakistan,PAK,2001,24.48115
Pakistan,PAK,2002,27.4468
Pakistan,PAK,2003,35.223816
Pakistan,PAK,2004,39.279713
Pakistan,PAK,2005,43.60852
Pakistan,PAK,2006,46.207226
Pakistan,PAK,2007,63.226902
Pakistan,PAK,2008,69.673096
Pakistan,PAK,2009,57.295918
Pakistan,PAK,2010,53.848724
Pakistan,PAK,2011,46.427776
Pakistan,PAK,2012,47.088474
Pakistan,PAK,2013,37.305233
Pakistan,PAK,2014,54.99725
Pakistan,PAK,2015,54.262775
Pakistan,PAK,2016,62.120884
Pakistan,PAK,2017,83.12105
Pakistan,PAK,2018,137.64632
Pakistan,PAK,2019,156.56241
Pakistan,PAK,2020,178.04718
Pakistan,PAK,2021,186.59416
Peru,PER,1965,0.41970637
Peru,PER,1966,0.5294025
Peru,PER,1967,0.5961739
Peru,PER,1968,0.59140474
Peru,PER,1969,0.99680305
Peru,PER,1970,1.0111111
Peru,PER,1971,1.4180555
Peru,PER,1972,1.5341667
Peru,PER,1973,1.7547222
Peru,PER,1974,1.8711112
Peru,PER,1975,1.9525
Peru,PER,1976,1.5108334
Peru,PER,1977,1.7316667
Peru,PER,1978,1.476111
Peru,PER,1979,1.5688889
Peru,PER,1980,1.6505556
Peru,PER,1981,1.6736112
Peru,PER,1982,1.8944445
Peru,PER,1983,1.6038889
Peru,PER,1984,1.2786111
Peru,PER,1985,1.3947222
Peru,PER,1986,1.8944445
Peru,PER,1987,2.138611
Peru,PER,1988,2.103611
Peru,PER,1989,2.336111
Peru,PER,1990,1685
Peru,PER,1991,3.2658334
Peru,PER,1992,3.1961112
Peru,PER,1993,3.3588889
Peru,PER,1994,4.1375
Peru,PER,1995,4.346667
Peru,PER,1996,4.5558333
Peru,PER,1997,4.7419443
Peru,PER,1998,5.1986113
Peru,PER,1999,4.714722
Peru,PER,2000,7.323889
Peru,PER,2001,6.645278
Peru,PER,2002,9.1
Peru,PER,2003,9.765555
Peru,PER,2004,10.559444
Peru,PER,2005,10.716666
Peru,PER,2006,9.118055
Peru,PER,2007,12.038889
Peru,PER,2008,10.734722
Peru,PER,2009,9.643888
Peru,PER,2010,9.457778
Peru,PER,2011,9.511666
Peru,PER,2012,10.151944
Peru,PER,2013,10.238611
Peru,PER,2014,10.111111
Peru,PER,2015,9.424167
Peru,PER,2016,11.39
Peru,PER,2017,11.590055
Peru,PER,2018,13014
Peru,PER,2019,13.312388
Peru,PER,2020,11.745258
Peru,PER,2021,12.833916
Philippines,PHL,1965,0.5155231
Philippines,PHL,1966,0.48839027
Philippines,PHL,1967,0.37985918
Philippines,PHL,1968,0.17364973
Philippines,PHL,1969,0.22791556
Philippines,PHL,1970,0.22791556
Philippines,PHL,1971,0.2224889
Philippines,PHL,1972,0.21706222
Philippines,PHL,1973,0.21706222
Philippines,PHL,1974,0.30388722
Philippines,PHL,1975,0.5752153
Philippines,PHL,1976,0.6837464
Philippines,PHL,1977,1.6876595
Philippines,PHL,1978,1.5465691
Philippines,PHL,1979,1.3512131
Philippines,PHL,1980,1.6279675
Philippines,PHL,1981,2.8218102
Philippines,PHL,1982,3.1474037
Philippines,PHL,1983,5.7304454
Philippines,PHL,1984,9.181736
Philippines,PHL,1985,12.985753
Philippines,PHL,1986,10.229062
Philippines,PHL,1987,10.880249
Philippines,PHL,1988,13.77803
Philippines,PHL,1989,10.891102
Philippines,PHL,1990,12.437671
Philippines,PHL,1991,13.96796
Philippines,PHL,1992,13.919122
Philippines,PHL,1993,14.14161
Philippines,PHL,1994,13.626087
Philippines,PHL,1995,16.437044
Philippines,PHL,1996,22.889221
Philippines,PHL,1997,28.397179
Philippines,PHL,1998,28.673933
Philippines,PHL,1999,33.62838
Philippines,PHL,2000,46.66297
Philippines,PHL,2001,47.650604
Philippines,PHL,2002,41.52402
Philippines,PHL,2003,43.21711
Philippines,PHL,2004,46.97771
Philippines,PHL,2005,53.363014
Philippines,PHL,2006,58.3826
Philippines,PHL,2007,62802
Philippines,PHL,2008,73.8505
Philippines,PHL,2009,70.4778
Philippines,PHL,2010,81.6426
Philippines,PHL,2011,89.86872
Philippines,PHL,2012,94.0356
Philippines,PHL,2013,116.34622
Philippines,PHL,2014,123.78508
Philippines,PHL,2015,135.1006
Philippines,PHL,2016,152.21573
Philippines,PHL,2017,179.99748
Philippines,PHL,2018,190.16933
Philippines,PHL,2019,203.33896
Philippines,PHL,2020,202.15228
Philippines,PHL,2021,219.07375
Poland,POL,1965,691.76404
Poland,POL,1966,701.03314
Poland,POL,1967,713.7215
Poland,POL,1968,748.0649
Poland,POL,1969,785.92053
Poland,POL,1970,816.1934
Poland,POL,1971,835.4643
Poland,POL,1972,873.9596
Poland,POL,1973,877.5533
Poland,POL,1974,902.2903
Poland,POL,1975,973.4426
Poland,POL,1976,1017.8111
Poland,POL,1977,1053.9106
Poland,POL,1978,1102.9775
Poland,POL,1979,1116.2823
Poland,POL,1980,1182.1198
Poland,POL,1981,1054.0269
Poland,POL,1982,1091.0685
Poland,POL,1983,1088.4285
Poland,POL,1984,1134.9252
Poland,POL,1985,1161.3136
Poland,POL,1986,1191005
Poland,POL,1987,1233943
Poland,POL,1988,1199.9718
Poland,POL,1989,1146.6133
Poland,POL,1990,912263
Poland,POL,1991,903.5568
Poland,POL,1992,873.54095
Poland,POL,1993,863.4868
Poland,POL,1994,804.1866
Poland,POL,1995,817.86346
Poland,POL,1996,837.1542
Poland,POL,1997,816.95514
Poland,POL,1998,736.1255
Poland,POL,1999,706.2329
Poland,POL,2000,654.11426
Poland,POL,2001,646.4082
Poland,POL,2002,634.1711
Poland,POL,2003,652.8954
Poland,POL,2004,633.7097
Poland,POL,2005,641.0231
Poland,POL,2006,667.58386
Poland,POL,2007,650.67
Poland,POL,2008,642.1825
Poland,POL,2009,602.8747
Poland,POL,2010,640.5231
Poland,POL,2011,639.2178
Poland,POL,2012,595.79724
Poland,POL,2013,620.8222
Poland,POL,2014,575.0486
Poland,POL,2015,566.04724
Poland,POL,2016,575.66943
Poland,POL,2017,578.87915
Poland,POL,2018,579.1753
Poland,POL,2019,516.0783
Poland,POL,2020,478.4086
Poland,POL,2021,522.8818
Portugal,PRT,1965,6.88496
Portugal,PRT,1966,7.02452
Portugal,PRT,1967,6.98963
Portugal,PRT,1968,6.29183
Portugal,PRT,1969,5.9313
Portugal,PRT,1970,5.43121
Portugal,PRT,1971,5.02416
Portugal,PRT,1972,4.44266
Portugal,PRT,1973,6.57095
Portugal,PRT,1974,5.10557
Portugal,PRT,1975,4.79156
Portugal,PRT,1976,4652
Portugal,PRT,1977,4.22169
Portugal,PRT,1978,4.97764
Portugal,PRT,1979,5.19861
Portugal,PRT,1980,4.0705
Portugal,PRT,1981,4.61711
Portugal,PRT,1982,4.25658
Portugal,PRT,1983,4652
Portugal,PRT,1984,5.75685
Portugal,PRT,1985,8.94347
Portugal,PRT,1986,16.8635
Portugal,PRT,1987,21.95744
Portugal,PRT,1988,25.31851
Portugal,PRT,1989,28.24927
Portugal,PRT,1990,33.12224
Portugal,PRT,1991,34.70392
Portugal,PRT,1992,35.13423
Portugal,PRT,1993,38.2627
Portugal,PRT,1994,39.85601
Portugal,PRT,1995,48.86926
Portugal,PRT,1996,45.5896
Portugal,PRT,1997,41.47258
Portugal,PRT,1998,41.46095
Portugal,PRT,1999,43.0558
Portugal,PRT,2000,43.173363
Portugal,PRT,2001,36.919006
Portugal,PRT,2002,40.70386
Portugal,PRT,2003,38.967873
Portugal,PRT,2004,38.553112
Portugal,PRT,2005,38.796135
Portugal,PRT,2006,38.414658
Portugal,PRT,2007,33.43719
Portugal,PRT,2008,29.261324
Portugal,PRT,2009,33.21664
Portugal,PRT,2010,19.161901
Portugal,PRT,2011,25.828568
Portugal,PRT,2012,33.851383
Portugal,PRT,2013,30.815418
Portugal,PRT,2014,31.157421
Portugal,PRT,2015,37.914043
Portugal,PRT,2016,33.09898
Portugal,PRT,2017,37.76261
Portugal,PRT,2018,31.66849
Portugal,PRT,2019,14.518099
Portugal,PRT,2020,6.579256
Portugal,PRT,2021,2.9815576
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0.053096388
Qatar,QAT,2013,0.07565445
Qatar,QAT,2014,0.47915918
Qatar,QAT,2015,0.28335723
Qatar,QAT,2016,0.29937223
Qatar,QAT,2017,0.32651833
Qatar,QAT,2018,0.46677724
Qatar,QAT,2019,0.4123775
Qatar,QAT,2020,0.074883334
Qatar,QAT,2021,0.07467889
Romania,ROU,1965,50.702454
Romania,ROU,1966,54.60553
Romania,ROU,1967,60.51018
Romania,ROU,1968,66.339775
Romania,ROU,1969,76.66041
Romania,ROU,1970,83.290634
Romania,ROU,1971,87.96932
Romania,ROU,1972,92.08634
Romania,ROU,1973,103.69308
Romania,ROU,1974,109.05451
Romania,ROU,1975,113.05523
Romania,ROU,1976,114.74158
Romania,ROU,1977,116.1837
Romania,ROU,1978,130.46535
Romania,ROU,1979,140.51366
Romania,ROU,1980,143.79332
Romania,ROU,1981,151.14348
Romania,ROU,1982,144.42134
Romania,ROU,1983,166.8556
Romania,ROU,1984,166.56487
Romania,ROU,1985,173.54286
Romania,ROU,1986,175.76419
Romania,ROU,1987,188.19666
Romania,ROU,1988,203.7925
Romania,ROU,1989,203.55989
Romania,ROU,1990,146.05785
Romania,ROU,1991,121.91106
Romania,ROU,1992,120.03158
Romania,ROU,1993,118.721886
Romania,ROU,1994,118.89325
Romania,ROU,1995,122.87419
Romania,ROU,1996,122.787575
Romania,ROU,1997,111.57978
Romania,ROU,1998,94.034225
Romania,ROU,1999,81.745316
Romania,ROU,2000,85.536385
Romania,ROU,2001,88.45868
Romania,ROU,2002,95.27038
Romania,ROU,2003,106.61747
Romania,ROU,2004,104.841866
Romania,ROU,2005,99.98217
Romania,ROU,2006,113.25408
Romania,ROU,2007,114.208694
Romania,ROU,2008,109.88727
Romania,ROU,2009,87.61162
Romania,ROU,2010,81.89478
Romania,ROU,2011,95.46504
Romania,ROU,2012,88.00536
Romania,ROU,2013,68.355545
Romania,ROU,2014,67.58777
Romania,ROU,2015,70.08958
Romania,ROU,2016,62.37897
Romania,ROU,2017,62.510086
Romania,ROU,2018,59.62158
Romania,ROU,2019,57.781013
Romania,ROU,2020,41.71913
Romania,ROU,2021,48.215466
Russia,RUS,1985,2303885
Russia,RUS,1986,2366461
Russia,RUS,1987,2402.5642
Russia,RUS,1988,2367.1018
Russia,RUS,1989,2288.8672
Russia,RUS,1990,2120.2134
Russia,RUS,1991,1942911
Russia,RUS,1992,1825.7065
Russia,RUS,1993,1647.8698
Russia,RUS,1994,1441.2251
Russia,RUS,1995,1388.3457
Russia,RUS,1996,1362637
Russia,RUS,1997,1256.4482
Russia,RUS,1998,1176.4507
Russia,RUS,1999,1185.9927
Russia,RUS,2000,1230.0568
Russia,RUS,2001,1199.9081
Russia,RUS,2002,1204.9395
Russia,RUS,2003,1212.4135
Russia,RUS,2004,1161752
Russia,RUS,2005,1099.9026
Russia,RUS,2006,1128.3627
Russia,RUS,2007,1092.2435
Russia,RUS,2008,1171354
Russia,RUS,2009,1071749
Russia,RUS,2010,1053.0177
Russia,RUS,2011,1093.4177
Russia,RUS,2012,1144.6897
Russia,RUS,2013,1052.7128
Russia,RUS,2014,1018.2274
Russia,RUS,2015,1071.3556
Russia,RUS,2016,1037.9775
Russia,RUS,2017,976.1059
Russia,RUS,2018,1007.8558
Russia,RUS,2019,990.7597
Russia,RUS,2020,914.2343
Russia,RUS,2021,947.80786
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0.09176528
Saudi Arabia,SAU,2002,0.14420278
Saudi Arabia,SAU,2003,0.18353084
Saudi Arabia,SAU,2004,0.16386667
Saudi Arabia,SAU,2005,0.32532138
Saudi Arabia,SAU,2006,0.23053417
Saudi Arabia,SAU,2007,0.6451758
Saudi Arabia,SAU,2008,0.7464194
Saudi Arabia,SAU,2009,0.2734739
Saudi Arabia,SAU,2010,0.78602916
Saudi Arabia,SAU,2011,0.76566386
Saudi Arabia,SAU,2012,0.89776665
Saudi Arabia,SAU,2013,1.1490005
Saudi Arabia,SAU,2014,1.5928694
Saudi Arabia,SAU,2015,1.0364242
Saudi Arabia,SAU,2016,0.85531193
Saudi Arabia,SAU,2017,1.3395644
Saudi Arabia,SAU,2018,1.1144836
Saudi Arabia,SAU,2019,1.1725581
Saudi Arabia,SAU,2020,1.028185
Saudi Arabia,SAU,2021,1.0253756
Singapore,SGP,1965,0.04652
Singapore,SGP,1966,0.05815
Singapore,SGP,1967,0.03489
Singapore,SGP,1968,0.06978
Singapore,SGP,1969,0.03489
Singapore,SGP,1970,0.03489
Singapore,SGP,1971,0.04617111
Singapore,SGP,1972,0.034831945
Singapore,SGP,1973,0.0504975
Singapore,SGP,1974,0.061836667
Singapore,SGP,1975,0.014833333
