Entity,Code,Year,Renewables (TWh - equivalent)
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.001711111
Saudi Arabia,SAU,2009,0.0016999999
Saudi Arabia,SAU,2010,0.01136111
Saudi Arabia,SAU,2011,0.014861111
Saudi Arabia,SAU,2012,0.070295
Saudi Arabia,SAU,2013,0.11576222
Saudi Arabia,SAU,2014,0.124296114
Saudi Arabia,SAU,2015,0.12355639
Saudi Arabia,SAU,2016,0.12282527
Saudi Arabia,SAU,2017,0.17307971
Saudi Arabia,SAU,2018,0.4219622
Saudi Arabia,SAU,2019,0.5449519
Saudi Arabia,SAU,2020,0.54443777
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.2713375
Singapore,SGP,1987,0.2713375
Singapore,SGP,1988,0.2713375
Singapore,SGP,1989,0.2713375
Singapore,SGP,1990,0.2713375
Singapore,SGP,1991,0.78209
Singapore,SGP,1992,0.78209
Singapore,SGP,1993,0.78209
Singapore,SGP,1994,0.78209
Singapore,SGP,1995,0.78209
Singapore,SGP,1996,0.78209
Singapore,SGP,1997,0.78209
Singapore,SGP,1998,0.78209
Singapore,SGP,1999,0.78209
Singapore,SGP,2000,0.78209
Singapore,SGP,2001,1.5099125
Singapore,SGP,2002,1.5099125
Singapore,SGP,2003,1.5801411
Singapore,SGP,2004,1.5290658
Singapore,SGP,2005,1.5247844
Singapore,SGP,2006,1.5123541
Singapore,SGP,2007,1.5757014
Singapore,SGP,2008,1.6635965
Singapore,SGP,2009,1.6869984
Singapore,SGP,2010,1.8828843
Singapore,SGP,2011,1.9453733
Singapore,SGP,2012,2.0517993
Singapore,SGP,2013,2.2870004
Singapore,SGP,2014,2.4403672
Singapore,SGP,2015,2.7242196
Singapore,SGP,2016,2.7955236
Singapore,SGP,2017,2.8003063
Singapore,SGP,2018,2.7916389
Singapore,SGP,2019,2.9399693
Singapore,SGP,2020,2.9611535
Slovakia,SVK,1965,6.5732636
Slovakia,SVK,1966,6.298833
Slovakia,SVK,1967,5.397133
Slovakia,SVK,1968,4.952817
Slovakia,SVK,1969,3.855095
Slovakia,SVK,1970,5.8153124
Slovakia,SVK,1971,4.364516
Slovakia,SVK,1972,4.5715055
Slovakia,SVK,1973,3.9091396
Slovakia,SVK,1974,6.5733867
Slovakia,SVK,1975,5.9198923
Slovakia,SVK,1976,5.9701614
Slovakia,SVK,1977,7.1204295
Slovakia,SVK,1978,6.6798387
Slovakia,SVK,1979,5.5709677
Slovakia,SVK,1980,6.6739244
Slovakia,SVK,1981,5.813441
Slovakia,SVK,1982,5.103763
Slovakia,SVK,1983,5.4172044
Slovakia,SVK,1984,4.5981183
Slovakia,SVK,1985,6.259946
Slovakia,SVK,1986,4.952957
Slovakia,SVK,1987,5.7129035
Slovakia,SVK,1988,5.189516
Slovakia,SVK,1989,5.801613
Slovakia,SVK,1990,5.5591393
Slovakia,SVK,1991,4.1634407
Slovakia,SVK,1992,5.727688
Slovakia,SVK,1993,10.251882
Slovakia,SVK,1994,12.877687
Slovakia,SVK,1995,14.430107
Slovakia,SVK,1996,12.499193
Slovakia,SVK,1997,12.017203
Slovakia,SVK,1998,12.617473
Slovakia,SVK,1999,13.229569
Slovakia,SVK,2000,13.646504
Slovakia,SVK,2001,14.966082
Slovakia,SVK,2002,15.861635
Slovakia,SVK,2003,9.857442
Slovakia,SVK,2004,11.587559
Slovakia,SVK,2005,13.064836
Slovakia,SVK,2006,13.465912
Slovakia,SVK,2007,13.757058
Slovakia,SVK,2008,13.140694
Slovakia,SVK,2009,14.091507
Slovakia,SVK,2010,16.329767
Slovakia,SVK,2011,13.759392
Slovakia,SVK,2012,15.172565
Slovakia,SVK,2013,17.456385
Slovakia,SVK,2014,17.857529
Slovakia,SVK,2015,17.636572
Slovakia,SVK,2016,18.375534
Slovakia,SVK,2017,18.283983
Slovakia,SVK,2018,16.249104
Slovakia,SVK,2019,18.455091
Slovakia,SVK,2020,18.955235
Slovakia,SVK,2021,19.365534
Slovenia,SVN,1990,8.7940855
Slovenia,SVN,1991,10.6688175
Slovenia,SVN,1992,10.121774
Slovenia,SVN,1993,8.9744625
Slovenia,SVN,1994,10.050806
Slovenia,SVN,1995,9.616129
Slovenia,SVN,1996,10.846236
Slovenia,SVN,1997,9.140054
Slovenia,SVN,1998,10.201612
Slovenia,SVN,1999,11.155141
Slovenia,SVN,2000,11.560551
Slovenia,SVN,2001,11.381682
Slovenia,SVN,2002,9.995704
Slovenia,SVN,2003,8.965116
Slovenia,SVN,2004,12.186622
Slovenia,SVN,2005,10.261417
Slovenia,SVN,2006,10.533876
Slovenia,SVN,2007,9.566999
Slovenia,SVN,2008,12.222549
Slovenia,SVN,2009,13.7949
Slovenia,SVN,2010,13.281624
Slovenia,SVN,2011,10.812835
Slovenia,SVN,2012,11.99006
Slovenia,SVN,2013,14.045977
Slovenia,SVN,2014,18.037678
Slovenia,SVN,2015,11.861197
Slovenia,SVN,2016,13.688974
Slovenia,SVN,2017,12.003616
Slovenia,SVN,2018,14.007388
Slovenia,SVN,2019,13.440471
Slovenia,SVN,2020,14.827119
Slovenia,SVN,2021,14.0746355
South Africa,ZAF,1965,0.10940861
South Africa,ZAF,1966,0.10645166
South Africa,ZAF,1967,0.07688166
South Africa,ZAF,1968,0.07096777
South Africa,ZAF,1969,0.062096667
South Africa,ZAF,1970,0.07392472
South Africa,ZAF,1971,0.33118275
South Africa,ZAF,1972,2.466129
South Africa,ZAF,1973,2.9126344
South Africa,ZAF,1974,3.347312
South Africa,ZAF,1975,3.311828
South Africa,ZAF,1976,5.5473123
South Africa,ZAF,1977,5.7483873
South Africa,ZAF,1978,5.6389785
South Africa,ZAF,1979,3.3827958
South Africa,ZAF,1980,2.9333334
South Africa,ZAF,1981,4.887903
South Africa,ZAF,1982,3.004301
South Africa,ZAF,1983,1.7594085
South Africa,ZAF,1984,1.6559138
South Africa,ZAF,1985,1.8451613
South Africa,ZAF,1986,4.7991934
South Africa,ZAF,1987,4.781451
South Africa,ZAF,1988,9.349999
South Africa,ZAF,1989,8.158333
South Africa,ZAF,1990,2.9865592
South Africa,ZAF,1991,5.8548384
South Africa,ZAF,1992,2.2236557
South Africa,ZAF,1993,0.43172055
South Africa,ZAF,1994,3.175806
South Africa,ZAF,1995,1.5642471
South Africa,ZAF,1996,4.0918
South Africa,ZAF,1997,6.652083
South Africa,ZAF,1998,5.453797
South Africa,ZAF,1999,2.775638
South Africa,ZAF,2000,4.8074217
South Africa,ZAF,2001,6.4382825
South Africa,ZAF,2002,7.588417
South Africa,ZAF,2003,3.7609944
South Africa,ZAF,2004,4.0357413
South Africa,ZAF,2005,5.254579
South Africa,ZAF,2006,9.626409
South Africa,ZAF,2007,9.567897
South Africa,ZAF,2008,5.1155586
South Africa,ZAF,2009,5.636427
South Africa,ZAF,2010,4.608255
South Africa,ZAF,2011,10.090811
South Africa,ZAF,2012,4.478972
South Africa,ZAF,2013,5.2966647
South Africa,ZAF,2014,11.825702
South Africa,ZAF,2015,17.332636
South Africa,ZAF,2016,24.016615
South Africa,ZAF,2017,35.52746
South Africa,ZAF,2018,37.86024
South Africa,ZAF,2019,39.402657
South Africa,ZAF,2020,43.34002
South Africa,ZAF,2021,47.13755
South America,,1965,117.04223
South America,,1966,130.3891
South America,,1967,137.95128
South America,,1968,146.52084
South America,,1969,158.00797
South America,,1970,187.75946
South America,,1971,209.78346
South America,,1972,238.08115
South America,,1973,268.38348
South America,,1974,308.76917
South America,,1975,337.12976
South America,,1976,375464
South America,,1977,417.79703
South America,,1978,458.8678
South America,,1979,520.9195
South America,,1980,583.79614
South America,,1981,589.85297
South America,,1982,640.2738
South America,,1983,690.8743
South America,,1984,759.7681
South America,,1985,822.4317
South America,,1986,884.35004
South America,,1987,944.53436
South America,,1988,979.0415
South America,,1989,1004221
South America,,1990,1046.2306
South America,,1991,1119.5345
South America,,1992,1147.4984
South America,,1993,1234.8458
South America,,1994,1312.2915
South America,,1995,1360.7101
South America,,1996,1412.7256
South America,,1997,1495.4225
South America,,1998,1527.3055
South America,,1999,1527.0876
South America,,2000,1610.5568
South America,,2001,1510289
South America,,2002,1577.5048
South America,,2003,1639.3453
South America,,2004,1682.9464
South America,,2005,1772.6206
South America,,2006,1843.4519
South America,,2007,1911.9468
South America,,2008,1922.4167
South America,,2009,1973.4626
South America,,2010,1996.8386
South America,,2011,2108.1047
South America,,2012,2080321
South America,,2013,2034.9098
South America,,2014,2010136
South America,,2015,2000.8707
South America,,2016,2076621
South America,,2017,2154165
South America,,2018,2213234
South America,,2019,2227.3728
South America,,2020,2250.3914
South America,,2021,2225.1404
South Korea,KOR,1965,2.100725
South Korea,KOR,1966,2.9135866
South Korea,KOR,1967,2.8185163
South Korea,KOR,1968,2.748471
South Korea,KOR,1969,4.224095
South Korea,KOR,1970,3.6095493
South Korea,KOR,1971,3.9031546
South Korea,KOR,1972,4.045386
South Korea,KOR,1973,3.798149
South Korea,KOR,1974,5.6356015
South Korea,KOR,1975,4.976048
South Korea,KOR,1976,5.289051
South Korea,KOR,1977,4.1182847
South Korea,KOR,1978,5.344829
South Korea,KOR,1979,6.789744
South Korea,KOR,1980,5.6785283
South Korea,KOR,1981,7.6813917
South Korea,KOR,1982,5.072307
South Korea,KOR,1983,6.783898
South Korea,KOR,1984,5.9084873
South Korea,KOR,1985,9.417911
South Korea,KOR,1986,9.195881
South Korea,KOR,1987,11.725559
South Korea,KOR,1988,5.8762236
South Korea,KOR,1989,8.764424
South Korea,KOR,1990,13.853321
South Korea,KOR,1991,10.311144
South Korea,KOR,1992,9.165037
South Korea,KOR,1993,12.509678
South Korea,KOR,1994,6.94623
South Korea,KOR,1995,8.96503
South Korea,KOR,1996,8.464117
South Korea,KOR,1997,8.581741
South Korea,KOR,1998,12.857091
South Korea,KOR,1999,12.607415
South Korea,KOR,2000,12.173338
South Korea,KOR,2001,7.180933
South Korea,KOR,2002,10.071339
South Korea,KOR,2003,14.863496
South Korea,KOR,2004,13.587052
South Korea,KOR,2005,11.916551
South Korea,KOR,2006,12.024743
South Korea,KOR,2007,13.871139
South Korea,KOR,2008,14.801654
South Korea,KOR,2009,16.028728
South Korea,KOR,2010,28.001482
South Korea,KOR,2011,40.05453
South Korea,KOR,2012,41.66008
South Korea,KOR,2013,49.18424
South Korea,KOR,2014,57.78713
South Korea,KOR,2015,63.458996
South Korea,KOR,2016,69.50835
South Korea,KOR,2017,84.271126
South Korea,KOR,2018,96.69075
South Korea,KOR,2019,103.56626
South Korea,KOR,2020,104.64267
South Korea,KOR,2021,130.12125
South and Central America (BP),,1965,131.16107
South and Central America (BP),,1966,145.23495
South and Central America (BP),,1967,153.27261
South and Central America (BP),,1968,162.56819
South and Central America (BP),,1969,174879
South and Central America (BP),,1970,206.95891
South and Central America (BP),,1971,234.58382
South and Central America (BP),,1972,264.30792
South and Central America (BP),,1973,294.88342
South and Central America (BP),,1974,335.7875
South and Central America (BP),,1975,363356
South and Central America (BP),,1976,405.1241
South and Central America (BP),,1977,450.64822
South and Central America (BP),,1978,501.55447
South and Central America (BP),,1979,571.4475
South and Central America (BP),,1980,639.41205
South and Central America (BP),,1981,647.1445
South and Central America (BP),,1982,703.65564
South and Central America (BP),,1983,765674
South and Central America (BP),,1984,846.6888
South and Central America (BP),,1985,921.04626
South and Central America (BP),,1986,1004.3213
South and Central America (BP),,1987,1067.8392
South and Central America (BP),,1988,1109.6144
South and Central America (BP),,1989,1140.2687
South and Central America (BP),,1990,1177.3253
South and Central America (BP),,1991,1252.4193
South and Central America (BP),,1992,1275.7904
South and Central America (BP),,1993,1366.7941
South and Central America (BP),,1994,1445.6401
South and Central America (BP),,1995,1496935
South and Central America (BP),,1996,1558.8068
South and Central America (BP),,1997,1637.3479
South and Central America (BP),,1998,1668.5562
South and Central America (BP),,1999,1679.5344
South and Central America (BP),,2000,1751.8861
South and Central America (BP),,2001,1638.9652
South and Central America (BP),,2002,1717.3989
South and Central America (BP),,2003,1778.6631
South and Central America (BP),,2004,1833076
South and Central America (BP),,2005,1932.1433
South and Central America (BP),,2006,1999.8549
South and Central America (BP),,2007,2094.6526
South and Central America (BP),,2008,2145.9893
South and Central America (BP),,2009,2211.0376
South and Central America (BP),,2010,2261718
South and Central America (BP),,2011,2363.5461
South and Central America (BP),,2012,2340.3232
South and Central America (BP),,2013,2322884
South and Central America (BP),,2014,2317.5325
South and Central America (BP),,2015,2350196
South and Central America (BP),,2016,2414.6575
South and Central America (BP),,2017,2518.8855
South and Central America (BP),,2018,2615.2664
South and Central America (BP),,2019,2645.4387
South and Central America (BP),,2020,2654.2808
South and Central America (BP),,2021,2658.8293
Spain,ESP,1965,58.214245
Spain,ESP,1966,80.601616
Spain,ESP,1967,66.996506
Spain,ESP,1968,72.11505
Spain,ESP,1969,90.49274
Spain,ESP,1970,82.27154
Spain,ESP,1971,94.24556
Spain,ESP,1972,105.07617
Spain,ESP,1973,85.671234
Spain,ESP,1974,90.55205
Spain,ESP,1975,77.43464
Spain,ESP,1976,62.492638
Spain,ESP,1977,118.165955
Spain,ESP,1978,120.03051
Spain,ESP,1979,137.99667
Spain,ESP,1980,88.53461
Spain,ESP,1981,66.23575
Spain,ESP,1982,79.41509
Spain,ESP,1983,81.76532
Spain,ESP,1984,94.85356
Spain,ESP,1985,94.46576
Spain,ESP,1986,80.05988
Spain,ESP,1987,82.76845
Spain,ESP,1988,106.37039
Spain,ESP,1989,59.11411
Spain,ESP,1990,76.93825
Spain,ESP,1991,82.467804
Spain,ESP,1992,58.10999
Spain,ESP,1993,74.30044
Spain,ESP,1994,85.91482
Spain,ESP,1995,72412
Spain,ESP,1996,122.26307
Spain,ESP,1997,109.74089
Spain,ESP,1998,109.481895
Spain,ESP,1999,81.273254
Spain,ESP,2000,107.06032
Spain,ESP,2001,146.48392
Spain,ESP,2002,104.11211
Spain,ESP,2003,166.57175
Spain,ESP,2004,149.34743
Spain,ESP,2005,123.33839
Spain,ESP,2006,151.0986
Spain,ESP,2007,167.41145
Spain,ESP,2008,178.65433
Spain,ESP,2009,210.79941
Spain,ESP,2010,286.28223
Spain,ESP,2011,259.58688
Spain,ESP,2012,265.09323
Spain,ESP,2013,315.41394
Spain,ESP,2014,312.4877
Spain,ESP,2015,275.74283
Spain,ESP,2016,295.89178
Spain,ESP,2017,252.18959
Spain,ESP,2018,298.44846
Spain,ESP,2019,276.51657
Spain,ESP,2020,318156
Spain,ESP,2021,347.01755
Sri Lanka,LKA,1965,1.0793011
Sri Lanka,LKA,1966,1.1798387
Sri Lanka,LKA,1967,1.2123655
Sri Lanka,LKA,1968,1.4016128
Sri Lanka,LKA,1969,1.6233872
Sri Lanka,LKA,1970,2.1890593
Sri Lanka,LKA,1971,2.4409945
Sri Lanka,LKA,1972,2.5048654
Sri Lanka,LKA,1973,2.0571775
Sri Lanka,LKA,1974,2.9498925
Sri Lanka,LKA,1975,3.1834946
Sri Lanka,LKA,1976,3.2807794
Sri Lanka,LKA,1977,3.5894892
Sri Lanka,LKA,1978,4.0401344
Sri Lanka,LKA,1979,4.322527
Sri Lanka,LKA,1980,4.37664
Sri Lanka,LKA,1981,4.647204
Sri Lanka,LKA,1982,4.7536554
Sri Lanka,LKA,1983,3.599247
Sri Lanka,LKA,1984,6.1866126
Sri Lanka,LKA,1985,7.083763
Sri Lanka,LKA,1986,7.821532
Sri Lanka,LKA,1987,6.4373655
Sri Lanka,LKA,1988,7.6784134
Sri Lanka,LKA,1989,8.283118
Sri Lanka,LKA,1990,9.29914
Sri Lanka,LKA,1991,9.215753
Sri Lanka,LKA,1992,8.574973
Sri Lanka,LKA,1993,11.2247305
Sri Lanka,LKA,1994,12.091425
Sri Lanka,LKA,1995,13.3481455
Sri Lanka,LKA,1996,9.615833
Sri Lanka,LKA,1997,10.19354
Sri Lanka,LKA,1998,11.576465
Sri Lanka,LKA,1999,12.363165
Sri Lanka,LKA,2000,9.48614
Sri Lanka,LKA,2001,9.172494
Sri Lanka,LKA,2002,7.8969717
Sri Lanka,LKA,2003,9.6416235
Sri Lanka,LKA,2004,8.57465
Sri Lanka,LKA,2005,9.933459
Sri Lanka,LKA,2006,13.23987
Sri Lanka,LKA,2007,11.214323
Sri Lanka,LKA,2008,11.67665
Sri Lanka,LKA,2009,10.968926
Sri Lanka,LKA,2010,15.938224
Sri Lanka,LKA,2011,13.023108
Sri Lanka,LKA,2012,9.55508
Sri Lanka,LKA,2013,19.647856
Sri Lanka,LKA,2014,13.306982
Sri Lanka,LKA,2015,17.34208
Sri Lanka,LKA,2016,12.703047
Sri Lanka,LKA,2017,12.5164385
Sri Lanka,LKA,2018,18.95444
Sri Lanka,LKA,2019,15.296005
Sri Lanka,LKA,2020,16.486406
Sri Lanka,LKA,2021,22.733906
Sweden,SWE,1965,137.27231
Sweden,SWE,1966,134.51048
Sweden,SWE,1967,145.73817
Sweden,SWE,1968,144.1207
Sweden,SWE,1969,123.69086
Sweden,SWE,1970,123.09751
Sweden,SWE,1971,154.30966
Sweden,SWE,1972,159.6389
Sweden,SWE,1973,178.31454
Sweden,SWE,1974,170.47162
Sweden,SWE,1975,171.4541
Sweden,SWE,1976,163.26767
Sweden,SWE,1977,159.33333
Sweden,SWE,1978,171.65605
Sweden,SWE,1979,181.7206
Sweden,SWE,1980,176.37361
Sweden,SWE,1981,179629
Sweden,SWE,1982,166.02815
Sweden,SWE,1983,192.5269
Sweden,SWE,1984,206.71129
Sweden,SWE,1985,215.68085
Sweden,SWE,1986,186.51653
Sweden,SWE,1987,218.74277
Sweden,SWE,1988,213.17334
Sweden,SWE,1989,219.16649
Sweden,SWE,1990,220.62854
Sweden,SWE,1991,193.00255
Sweden,SWE,1992,226.40154
Sweden,SWE,1993,227.81735
Sweden,SWE,1994,182.08934
Sweden,SWE,1995,209.18703
Sweden,SWE,1996,160.18446
Sweden,SWE,1997,213.65305
Sweden,SWE,1998,230.80228
Sweden,SWE,1999,221.66043
Sweden,SWE,2000,246.80795
Sweden,SWE,2001,245.74332
Sweden,SWE,2002,208.79594
Sweden,SWE,2003,171.64449
Sweden,SWE,2004,200.03574
Sweden,SWE,2005,236.47049
Sweden,SWE,2006,206.85832
Sweden,SWE,2007,224.70486
Sweden,SWE,2008,236.12996
Sweden,SWE,2009,229.52234
Sweden,SWE,2010,238.40768
Sweden,SWE,2011,244.99721
Sweden,SWE,2012,282.54623
Sweden,SWE,2013,238.1218
Sweden,SWE,2014,247.32936
Sweden,SWE,2015,293.11258
Sweden,SWE,2016,259.90518
Sweden,SWE,2017,276.3342
Sweden,SWE,2018,263.69995
Sweden,SWE,2019,284.59384
Sweden,SWE,2020,315.6716
Sweden,SWE,2021,323.0686
Switzerland,CHE,1965,71.25541
Switzerland,CHE,1966,81.37222
Switzerland,CHE,1967,88.266754
Switzerland,CHE,1968,87.276535
Switzerland,CHE,1969,83.52055
Switzerland,CHE,1970,86.263145
Switzerland,CHE,1971,85.88198
Switzerland,CHE,1972,71.659775
Switzerland,CHE,1973,78.6163
Switzerland,CHE,1974,82.35331
Switzerland,CHE,1975,95.32088
Switzerland,CHE,1976,76.43641
Switzerland,CHE,1977,103.16901
Switzerland,CHE,1978,93.63696
Switzerland,CHE,1979,88.69255
Switzerland,CHE,1980,99.457436
Switzerland,CHE,1981,105.25628
Switzerland,CHE,1982,107.61203
Switzerland,CHE,1983,104.94459
Switzerland,CHE,1984,89.57375
Switzerland,CHE,1985,95.94278
Switzerland,CHE,1986,98.762596
Switzerland,CHE,1987,104.16392
Switzerland,CHE,1988,107.48324
Switzerland,CHE,1989,89.73282
Switzerland,CHE,1990,89.51305
Switzerland,CHE,1991,96.25841
Switzerland,CHE,1992,98.261444
Switzerland,CHE,1993,107.3838
Switzerland,CHE,1994,117.30762
Switzerland,CHE,1995,105.85201
Switzerland,CHE,1996,86.99112
Switzerland,CHE,1997,102.80208
Switzerland,CHE,1998,101.21839
Switzerland,CHE,1999,120.73338
Switzerland,CHE,2000,111.62808
Switzerland,CHE,2001,124.244156
Switzerland,CHE,2002,105.6208
Switzerland,CHE,2003,103.86445
Switzerland,CHE,2004,100.426285
Switzerland,CHE,2005,92.75044
Switzerland,CHE,2006,91.83314
Switzerland,CHE,2007,103.57411
Switzerland,CHE,2008,105.35333
Switzerland,CHE,2009,103.91379
Switzerland,CHE,2010,104.52334
Switzerland,CHE,2011,94.43985
Switzerland,CHE,2012,111.785545
Switzerland,CHE,2013,111.5703
Switzerland,CHE,2014,110.94308
Switzerland,CHE,2015,111.45848
Switzerland,CHE,2016,102.06711
Switzerland,CHE,2017,101.43783
Switzerland,CHE,2018,102.81627
Switzerland,CHE,2019,111.27199
Switzerland,CHE,2020,111.878746
Switzerland,CHE,2021,109.52804
Taiwan,TWN,1965,7.646774
Taiwan,TWN,1966,7.868548
Taiwan,TWN,1967,7.7887096
Taiwan,TWN,1968,11.425807
Taiwan,TWN,1969,9.024731
Taiwan,TWN,1970,8.471774
Taiwan,TWN,1971,9.140054
Taiwan,TWN,1972,10.751613
Taiwan,TWN,1973,10.050806
Taiwan,TWN,1974,13.912635
Taiwan,TWN,1975,15.55672
Taiwan,TWN,1976,12.661828
Taiwan,TWN,1977,11.8959675
Taiwan,TWN,1978,14.684408
Taiwan,TWN,1979,13.504569
Taiwan,TWN,1980,8.65215
Taiwan,TWN,1981,14.166935
Taiwan,TWN,1982,14.161529
Taiwan,TWN,1983,14.761611
Taiwan,TWN,1984,12.977236
Taiwan,TWN,1985,17.753664
Taiwan,TWN,1986,18.138971
Taiwan,TWN,1987,16.29793
Taiwan,TWN,1988,13.829375
Taiwan,TWN,1989,15.003929
Taiwan,TWN,1990,19.543644
Taiwan,TWN,1991,12.170975
Taiwan,TWN,1992,20.220478
Taiwan,TWN,1993,12.892155
Taiwan,TWN,1994,15.787138
Taiwan,TWN,1995,15.53549
Taiwan,TWN,1996,15.525105
Taiwan,TWN,1997,17.18862
Taiwan,TWN,1998,20.277134
Taiwan,TWN,1999,17.35828
Taiwan,TWN,2000,16.83167
Taiwan,TWN,2001,19.205511
Taiwan,TWN,2002,13.263924
Taiwan,TWN,2003,14.529334
Taiwan,TWN,2004,15.226286
Taiwan,TWN,2005,17.829062
Taiwan,TWN,2006,18.327106
Taiwan,TWN,2007,19.75399
Taiwan,TWN,2008,19.563023
Taiwan,TWN,2009,18.26831
Taiwan,TWN,2010,20.403963
Taiwan,TWN,2011,21.17794
Taiwan,TWN,2012,25.702347
Taiwan,TWN,2013,26.024942
Taiwan,TWN,2014,23.300104
Taiwan,TWN,2015,24.622616
Taiwan,TWN,2016,30.513378
Taiwan,TWN,2017,29.448862
Taiwan,TWN,2018,29.833334
Taiwan,TWN,2019,36.523136
Taiwan,TWN,2020,36.238308
Taiwan,TWN,2021,41.98316
Thailand,THA,1965,2.486828
Thailand,THA,1966,3.1462364
Thailand,THA,1967,4.0451612
Thailand,THA,1968,4.15457
Thailand,THA,1969,3.0930107
Thailand,THA,1970,5.2841396
Thailand,THA,1971,6.0559134
Thailand,THA,1972,5.1096773
Thailand,THA,1973,5.5591393
Thailand,THA,1974,7.268279
Thailand,THA,1975,10.050806
Thailand,THA,1976,10.754569
Thailand,THA,1977,9.65457
Thailand,THA,1978,6.239247
Thailand,THA,1979,9.648656
Thailand,THA,1980,3.7642472
Thailand,THA,1981,8.7940855
Thailand,THA,1982,11.343011
Thailand,THA,1983,10.82258
Thailand,THA,1984,12.067472
Thailand,THA,1985,10.914247
Thailand,THA,1986,16.357178
Thailand,THA,1987,12.009923
Thailand,THA,1988,11.090962
Thailand,THA,1989,16.368402
Thailand,THA,1990,14.569048
Thailand,THA,1991,13.416619
Thailand,THA,1992,12.364135
Thailand,THA,1993,10.775664
Thailand,THA,1994,13.183131
Thailand,THA,1995,19.950773
Thailand,THA,1996,21.995434
Thailand,THA,1997,21.814013
Thailand,THA,1998,16.035154
Thailand,THA,1999,11.51012
Thailand,THA,2000,19.102318
Thailand,THA,2001,20.120995
Thailand,THA,2002,23.904139
Thailand,THA,2003,24.833902
Thailand,THA,2004,22.907528
Thailand,THA,2005,23.244204
Thailand,THA,2006,31.072742
Thailand,THA,2007,31.994072
Thailand,THA,2008,32.578457
Thailand,THA,2009,34.987846
Thailand,THA,2010,34.305496
Thailand,THA,2011,43.34478
Thailand,THA,2012,50.63127
Thailand,THA,2013,52.10007
Thailand,THA,2014,59.29852
Thailand,THA,2015,59.65601
Thailand,THA,2016,66.8116
Thailand,THA,2017,78.43273
Thailand,THA,2018,97.18767
Thailand,THA,2019,106.00932
Thailand,THA,2020,98.457855
Thailand,THA,2021,100.96706
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.111727215
Trinidad and Tobago,TTO,1972,0.111727215
Trinidad and Tobago,TTO,1973,0.09257389
Trinidad and Tobago,TTO,1974,0.079804994
Trinidad and Tobago,TTO,1975,0.07342083
Trinidad and Tobago,TTO,1976,0.060651943
Trinidad and Tobago,TTO,1977,0.07342083
Trinidad and Tobago,TTO,1978,0.09257389
Trinidad and Tobago,TTO,1979,0.09257389
Trinidad and Tobago,TTO,1980,0.08299722
Trinidad and Tobago,TTO,1981,0.060651943
Trinidad and Tobago,TTO,1982,0.05745972
Trinidad and Tobago,TTO,1983,0.051075276
Trinidad and Tobago,TTO,1984,0.04149861
Trinidad and Tobago,TTO,1985,0.0542675
Trinidad and Tobago,TTO,1986,0.08299722
Trinidad and Tobago,TTO,1987,0.098958336
Trinidad and Tobago,TTO,1988,0.08618944
Trinidad and Tobago,TTO,1989,0.08299722
Trinidad and Tobago,TTO,1990,0.098958336
Trinidad and Tobago,TTO,1991,0.079804994
Trinidad and Tobago,TTO,1992,0.09576611
Trinidad and Tobago,TTO,1993,0.08938166
Trinidad and Tobago,TTO,1994,0.10215055
Trinidad and Tobago,TTO,1995,0.105342776
Trinidad and Tobago,TTO,1996,0.0542675
Trinidad and Tobago,TTO,1997,0.05745972
Trinidad and Tobago,TTO,1998,0.05745972
Trinidad and Tobago,TTO,1999,0.05745972
Trinidad and Tobago,TTO,2000,0.06421916
Trinidad and Tobago,TTO,2001,0.09444055
Trinidad and Tobago,TTO,2002,0.08580277
Trinidad and Tobago,TTO,2003,0.04263972
Trinidad and Tobago,TTO,2004,0.07969861
Trinidad and Tobago,TTO,2005,0.07692306
Trinidad and Tobago,TTO,2006,0.09063611
Trinidad and Tobago,TTO,2007,0.06879083
Trinidad and Tobago,TTO,2008,0.072649725
Trinidad and Tobago,TTO,2009,0.070513055
Trinidad and Tobago,TTO,2010,0.01111111
Trinidad and Tobago,TTO,2011,0.011055555
Trinidad and Tobago,TTO,2012,0.010972221
Trinidad and Tobago,TTO,2013,0.010916667
Trinidad and Tobago,TTO,2014,0.012166666
Trinidad and Tobago,TTO,2015,0.013861111
Trinidad and Tobago,TTO,2016,0.013777778
Trinidad and Tobago,TTO,2017,0.013694445
Trinidad and Tobago,TTO,2018,0.012361111
Trinidad and Tobago,TTO,2019,0.012305555
Trinidad and Tobago,TTO,2020,0.012305555
