Entity,Code,Year,Gas Consumption - TWh
North America (BP),,1993,6604766
North America (BP),,1994,6779.6396
North America (BP),,1995,7059251
North America (BP),,1996,7187263
North America (BP),,1997,7240746
North America (BP),,1998,7144154
North America (BP),,1999,7222451
North America (BP),,2000,7535247
North America (BP),,2001,7208907
North America (BP),,2002,7486466
North America (BP),,2003,7364843
North America (BP),,2004,7404.6943
North America (BP),,2005,7354.9707
North America (BP),,2006,7319.3955
North America (BP),,2007,7748.3613
North America (BP),,2008,7814.3164
North America (BP),,2009,7725.2446
North America (BP),,2010,8058101
North America (BP),,2011,8295701
North America (BP),,2012,8612001
North America (BP),,2013,8902586
North America (BP),,2014,9109504
North America (BP),,2015,9346948
North America (BP),,2016,9371183
North America (BP),,2017,9359307
North America (BP),,2018,10249308
North America (BP),,2019,10559576
North America (BP),,2020,10288965
North America (BP),,2021,10341114
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0.1915
North Macedonia,MKD,1999,0.354275
North Macedonia,MKD,2000,0.5745
North Macedonia,MKD,2001,766
North Macedonia,MKD,2002,0.78515
North Macedonia,MKD,2003,0.698975
North Macedonia,MKD,2004,0.68
North Macedonia,MKD,2005,0.7270144
North Macedonia,MKD,2006,0.7785819
North Macedonia,MKD,2007,0.9934347
North Macedonia,MKD,2008,1.1295522
North Macedonia,MKD,2009,0.74840224
North Macedonia,MKD,2010,1.1085367
North Macedonia,MKD,2011,1.2825214
North Macedonia,MKD,2012,1.3308442
North Macedonia,MKD,2013,1.5065967
North Macedonia,MKD,2014,1.2925
North Macedonia,MKD,2015,1.3019552
North Macedonia,MKD,2016,2.0470345
North Macedonia,MKD,2017,2.6348536
North Macedonia,MKD,2018,2.429893
North Macedonia,MKD,2019,2.837888
North Macedonia,MKD,2020,3.241106
North Macedonia,MKD,2021,4.086713
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,3.98909
Norway,NOR,1978,6.69888
Norway,NOR,1979,7.65254
Norway,NOR,1980,8.22241
Norway,NOR,1981,10.10647
Norway,NOR,1982,10.90894
Norway,NOR,1983,12.28128
Norway,NOR,1984,11.81608
Norway,NOR,1985,12.45573
Norway,NOR,1986,13.7234
Norway,NOR,1987,15.10737
Norway,NOR,1988,19.02668
Norway,NOR,1989,21.07356
Norway,NOR,1990,22.31797
Norway,NOR,1991,25.14406
Norway,NOR,1992,27.06301
Norway,NOR,1993,28.47024
Norway,NOR,1994,30.56364
Norway,NOR,1995,30.85439
Norway,NOR,1996,33.4944
Norway,NOR,1997,38.68138
Norway,NOR,1998,39.50711
Norway,NOR,1999,37.73935
Norway,NOR,2000,42.36809
Norway,NOR,2001,39.26288
Norway,NOR,2002,41.90289
Norway,NOR,2003,45.14766
Norway,NOR,2004,47.74115
Norway,NOR,2005,43.69921
Norway,NOR,2006,43.31641
Norway,NOR,2007,41.761116
Norway,NOR,2008,42.99499
Norway,NOR,2009,41.293125
Norway,NOR,2010,40.972107
Norway,NOR,2011,40.324013
Norway,NOR,2012,40.082134
Norway,NOR,2013,39.740955
Norway,NOR,2014,42.58748
Norway,NOR,2015,45.26379
Norway,NOR,2016,43.68526
Norway,NOR,2017,45.85162
Norway,NOR,2018,44.291695
Norway,NOR,2019,45.652454
Norway,NOR,2020,44.070232
Norway,NOR,2021,42.83783
OECD (BP),,1965,4725.3267
OECD (BP),,1966,5113.34
OECD (BP),,1967,5435.9927
OECD (BP),,1968,5945.0444
OECD (BP),,1969,6555.9287
OECD (BP),,1970,7127.1035
OECD (BP),,1971,7579393
OECD (BP),,1972,7992.7744
OECD (BP),,1973,8213706
OECD (BP),,1974,8281264
OECD (BP),,1975,7969899
OECD (BP),,1976,8269801
OECD (BP),,1977,8322435
OECD (BP),,1978,8529278
OECD (BP),,1979,8947622
OECD (BP),,1980,8872521
OECD (BP),,1981,8714222
OECD (BP),,1982,8337748
OECD (BP),,1983,8163.4253
OECD (BP),,1984,8755377
OECD (BP),,1985,8825898
OECD (BP),,1986,8552.97
OECD (BP),,1987,9026394
OECD (BP),,1988,9323445
OECD (BP),,1989,9789005
OECD (BP),,1990,9987193
OECD (BP),,1991,10349576
OECD (BP),,1992,10551001
OECD (BP),,1993,10910724
OECD (BP),,1994,11170.13
OECD (BP),,1995,11768164
OECD (BP),,1996,12382054
OECD (BP),,1997,12512144
OECD (BP),,1998,12597756
OECD (BP),,1999,12946159
OECD (BP),,2000,13475403
OECD (BP),,2001,13361586
OECD (BP),,2002,13677.35
OECD (BP),,2003,13862627
OECD (BP),,2004,14091815
OECD (BP),,2005,14233366
OECD (BP),,2006,14268401
OECD (BP),,2007,14800739
OECD (BP),,2008,15027995
OECD (BP),,2009,14568308
OECD (BP),,2010,15528843
OECD (BP),,2011,15469324
OECD (BP),,2012,15831904
OECD (BP),,2013,16160831
OECD (BP),,2014,15906732
OECD (BP),,2015,16235177
OECD (BP),,2016,16561314
OECD (BP),,2017,16777.59
OECD (BP),,2018,17626082
OECD (BP),,2019,18030.13
OECD (BP),,2020,17586086
OECD (BP),,2021,17948674
Oceania,,1965,0.029475
Oceania,,1966,0.0393
Oceania,,1967,0.0393
Oceania,,1968,0.304575
Oceania,,1969,4.1265
Oceania,,1970,18.014374
Oceania,,1971,26.72908
Oceania,,1972,38.709465
Oceania,,1973,48.9696
Oceania,,1974,56.905468
Oceania,,1975,61.144627
Oceania,,1976,77.40735
Oceania,,1977,93.10904
Oceania,,1978,98.104065
Oceania,,1979,105.902916
Oceania,,1980,119.36425
Oceania,,1981,130.62192
Oceania,,1982,136.40741
Oceania,,1983,148.16655
Oceania,,1984,152.36243
Oceania,,1985,168.44171
Oceania,,1986,187.94624
Oceania,,1987,189.65002
Oceania,,1988,197.14537
Oceania,,1989,190.89093
Oceania,,1990,212.20807
Oceania,,1991,209.16672
Oceania,,1992,217.53065
Oceania,,1993,222.39395
Oceania,,1994,238.33768
Oceania,,1995,238.04619
Oceania,,1996,245.70148
Oceania,,1997,246.1102
Oceania,,1998,245.26468
Oceania,,1999,256.97424
Oceania,,2000,264.30347
Oceania,,2001,283.68634
Oceania,,2002,287.33014
Oceania,,2003,274.56693
Oceania,,2004,275.25418
Oceania,,2005,270.16608
Oceania,,2006,297.58505
Oceania,,2007,332.35046
Oceania,,2008,324.39478
Oceania,,2009,331.5033
Oceania,,2010,360.82425
Oceania,,2011,368.15283
Oceania,,2012,374.25717
Oceania,,2013,393.8041
Oceania,,2014,424.49908
Oceania,,2015,435.97687
Oceania,,2016,426.68256
Oceania,,2017,421.06506
Oceania,,2018,412.71124
Oceania,,2019,487.28424
Oceania,,2020,476.70218
Oceania,,2021,432.88742
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,3.025425
Oman,OMN,1979,5.0895
Oman,OMN,1980,6.4608374
Oman,OMN,1981,7.6154
Oman,OMN,1982,8.3317
Oman,OMN,1983,10.34865
Oman,OMN,1984,13.0065
Oman,OMN,1985,16.559725
Oman,OMN,1986,19.35895
Oman,OMN,1987,21.686926
Oman,OMN,1988,21.823587
Oman,OMN,1989,22.648275
Oman,OMN,1990,24.476725
Oman,OMN,1991,24.816025
Oman,OMN,1992,27.12515
Oman,OMN,1993,26.03185
Oman,OMN,1994,27.2571
Oman,OMN,1995,33.344116
Oman,OMN,1996,36.43169
Oman,OMN,1997,42.11879
Oman,OMN,1998,43.918964
Oman,OMN,1999,47.032196
Oman,OMN,2000,76.75152
Oman,OMN,2001,84.27617
Oman,OMN,2002,88.28179
Oman,OMN,2003,95.24595
Oman,OMN,2004,86.43484
Oman,OMN,2005,107.783066
Oman,OMN,2006,120.35769
Oman,OMN,2007,121.624794
Oman,OMN,2008,133.80411
Oman,OMN,2009,135.47403
Oman,OMN,2010,163.80843
Oman,OMN,2011,180.8238
Oman,OMN,2012,197.15591
Oman,OMN,2013,217.27545
Oman,OMN,2014,213.1425
Oman,OMN,2015,230.46227
Oman,OMN,2016,228.57845
Oman,OMN,2017,233.50879
Oman,OMN,2018,249.96495
Oman,OMN,2019,249.96547
Oman,OMN,2020,259.15744
Oman,OMN,2021,295.25537
Pakistan,PAK,1965,14.77115
Pakistan,PAK,1966,16.69165
Pakistan,PAK,1967,19.4722
Pakistan,PAK,1968,21.85195
Pakistan,PAK,1969,26.9204
Pakistan,PAK,1970,29.103926
Pakistan,PAK,1971,26.36095
Pakistan,PAK,1972,27.9892
Pakistan,PAK,1973,31.95545
Pakistan,PAK,1974,36.64815
Pakistan,PAK,1975,38076
Pakistan,PAK,1976,38.8275
Pakistan,PAK,1977,42418
Pakistan,PAK,1978,43587
Pakistan,PAK,1979,49098
Pakistan,PAK,1980,59953
Pakistan,PAK,1981,65.3805
Pakistan,PAK,1982,71309
Pakistan,PAK,1983,70307
Pakistan,PAK,1984,72144
Pakistan,PAK,1985,73647
Pakistan,PAK,1986,78991
Pakistan,PAK,1987,84.5855
Pakistan,PAK,1988,89679
Pakistan,PAK,1989,95.6075
Pakistan,PAK,1990,102.1205
Pakistan,PAK,1991,110.3035
Pakistan,PAK,1992,108216
Pakistan,PAK,1993,124582
Pakistan,PAK,1994,127.0035
Pakistan,PAK,1995,130.26
Pakistan,PAK,1996,141.5325
Pakistan,PAK,1997,141115
Pakistan,PAK,1998,148.63
Pakistan,PAK,1999,169505
Pakistan,PAK,2000,179525
Pakistan,PAK,2001,189545
Pakistan,PAK,2002,205.4935
Pakistan,PAK,2003,255.5038
Pakistan,PAK,2004,306.76596
Pakistan,PAK,2005,326.1019
Pakistan,PAK,2006,333.1948
Pakistan,PAK,2007,338.00256
Pakistan,PAK,2008,346.0761
Pakistan,PAK,2009,347.0167
Pakistan,PAK,2010,353.48395
Pakistan,PAK,2011,353.39645
Pakistan,PAK,2012,365.97232
Pakistan,PAK,2013,355.8573
Pakistan,PAK,2014,349.86688
Pakistan,PAK,2015,365.3418
Pakistan,PAK,2016,386.5067
Pakistan,PAK,2017,407.39584
Pakistan,PAK,2018,435.8761
Pakistan,PAK,2019,444.7297
Pakistan,PAK,2020,411.79105
Pakistan,PAK,2021,447.89166
Peru,PER,1965,3.6575
Peru,PER,1966,3.821125
Peru,PER,1967,3.570875
Peru,PER,1968,3.975125
Peru,PER,1969,4.052125
Peru,PER,1970,3.975125
Peru,PER,1971,4.745125
Peru,PER,1972,4.56225
Peru,PER,1973,4466
Peru,PER,1974,4.60075
Peru,PER,1975,5.67875
Peru,PER,1976,6.16
Peru,PER,1977,6.1166873
Peru,PER,1978,6391
Peru,PER,1979,5.90975
Peru,PER,1980,6.3525
Peru,PER,1981,7.29575
Peru,PER,1982,7.6566877
Peru,PER,1983,5.0435
Peru,PER,1984,6.8145
Peru,PER,1985,5313
Peru,PER,1986,5.6354375
Peru,PER,1987,5.60175
Peru,PER,1988,5.284125
Peru,PER,1989,4.4804373
Peru,PER,1990,4.2879376
Peru,PER,1991,4.02325
Peru,PER,1992,3.628625
Peru,PER,1993,3.821125
Peru,PER,1994,3.98475
Peru,PER,1995,3.859625
Peru,PER,1996,3.917375
Peru,PER,1997,2.319625
Peru,PER,1998,3.936625
Peru,PER,1999,3.955875
Peru,PER,2000,3.3254375
Peru,PER,2001,3.56125
Peru,PER,2002,4.25425
Peru,PER,2003,5.033875
Peru,PER,2004,8.2775
Peru,PER,2005,14.599701
Peru,PER,2006,17.086441
Peru,PER,2007,25.751993
Peru,PER,2008,32.6939
Peru,PER,2009,33.43666
Peru,PER,2010,54.238174
Peru,PER,2011,62.92885
Peru,PER,2012,68.61824
Peru,PER,2013,67.02668
Peru,PER,2014,74.31637
Peru,PER,2015,76.43132
Peru,PER,2016,84.93305
Peru,PER,2017,74.91936
Peru,PER,2018,80.25237
Peru,PER,2019,82.11267
Peru,PER,2020,71.30238
Peru,PER,2021,80.23795
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0.05287111
Philippines,PHL,1995,0.050973054
Philippines,PHL,1996,0.086220555
Philippines,PHL,1997,0.05232889
Philippines,PHL,1998,0.08920305
Philippines,PHL,1999,0.068596944
Philippines,PHL,2000,0.10194639
Philippines,PHL,2001,1.3423836
Philippines,PHL,2002,16.865881
Philippines,PHL,2003,25.705385
Philippines,PHL,2004,23.739666
Philippines,PHL,2005,31.442307
Philippines,PHL,2006,29.446762
Philippines,PHL,2007,35.304607
Philippines,PHL,2008,37.165127
Philippines,PHL,2009,37.424603
Philippines,PHL,2010,35.24957
Philippines,PHL,2011,38.058514
Philippines,PHL,2012,36.48458
Philippines,PHL,2013,33.60541
Philippines,PHL,2014,35.342567
Philippines,PHL,2015,33.22501
Philippines,PHL,2016,38.098644
Philippines,PHL,2017,37.74427
Philippines,PHL,2018,40.88807
Philippines,PHL,2019,42.159958
Philippines,PHL,2020,38.42834
Philippines,PHL,2021,32.831326
Poland,POL,1965,17132
Poland,POL,1966,20.36575
Poland,POL,1967,24.88775
Poland,POL,1968,34192
Poland,POL,1969,47.40425
Poland,POL,1970,60459
Poland,POL,1971,66.4925
Poland,POL,1972,69.9665
Poland,POL,1973,72.76475
Poland,POL,1974,74.79425
Poland,POL,1975,80096
Poland,POL,1976,85.46
Poland,POL,1977,90.67575
Poland,POL,1978,95.4555
Poland,POL,1979,99.5635
Poland,POL,1980,102.02375
Poland,POL,1981,96.23175
Poland,POL,1982,96.1915
Poland,POL,1983,98.3895
Poland,POL,1984,102.3515
Poland,POL,1985,103.80825
Poland,POL,1986,110.01725
Poland,POL,1987,113.58325
Poland,POL,1988,112.7905
Poland,POL,1989,110.7195
Poland,POL,1990,103946
Poland,POL,1991,96929
Poland,POL,1992,90.27425
Poland,POL,1993,94.82925
Poland,POL,1994,95552
Poland,POL,1995,104609
Poland,POL,1996,109.84825
Poland,POL,1997,109.52475
Poland,POL,1998,110.65125
Poland,POL,1999,107.73125
Poland,POL,2000,115.83125
Poland,POL,2001,120.67975
Poland,POL,2002,117.6165
Poland,POL,2003,130.96175
Poland,POL,2004,138171
Poland,POL,2005,142.28725
Poland,POL,2006,143.90324
Poland,POL,2007,143.94194
Poland,POL,2008,156.43639
Poland,POL,2009,150.94778
Poland,POL,2010,162.32639
Poland,POL,2011,164.52528
Poland,POL,2012,174.1936
Poland,POL,2013,174.10417
Poland,POL,2014,170.13611
Poland,POL,2015,170.98805
Poland,POL,2016,182.57611
Poland,POL,2017,191.80333
Poland,POL,2018,199.26056
Poland,POL,2019,208.88777
Poland,POL,2020,210.64583
Poland,POL,2021,232.45406
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0
Portugal,PRT,1997,1.00625
Portugal,PRT,1998,8038
Portugal,PRT,1999,22478
Portugal,PRT,2000,23.090034
Portugal,PRT,2001,25.74884
Portugal,PRT,2002,31.322216
Portugal,PRT,2003,30.202194
Portugal,PRT,2004,37.83355
Portugal,PRT,2005,42.877804
Portugal,PRT,2006,41.184383
Portugal,PRT,2007,43.893864
Portugal,PRT,2008,48.02346
Portugal,PRT,2009,47.69356
Portugal,PRT,2010,51.887596
Portugal,PRT,2011,52.536816
Portugal,PRT,2012,45.554916
Portugal,PRT,2013,43.183426
Portugal,PRT,2014,41.2596
Portugal,PRT,2015,48.19863
Portugal,PRT,2016,50.73813
Portugal,PRT,2017,63.394848
Portugal,PRT,2018,57.9938
Portugal,PRT,2019,61.35022
Portugal,PRT,2020,60.366596
Portugal,PRT,2021,58.635426
Qatar,QAT,1965,0.83835
Qatar,QAT,1966,0.8487
Qatar,QAT,1967,1.16955
Qatar,QAT,1968,5.3199
Qatar,QAT,1969,8.8182
Qatar,QAT,1970,10.40175
Qatar,QAT,1971,10.40175
Qatar,QAT,1972,11.41605
Qatar,QAT,1973,16353
Qatar,QAT,1974,13.4343
Qatar,QAT,1975,20.73105
Qatar,QAT,1976,11.3229
Qatar,QAT,1977,16.05285
Qatar,QAT,1978,15.30765
Qatar,QAT,1979,45.1467
Qatar,QAT,1980,49.06935
Qatar,QAT,1981,44.74305
Qatar,QAT,1982,52.31925
Qatar,QAT,1983,54.18225
Qatar,QAT,1984,61.3755
Qatar,QAT,1985,56511
Qatar,QAT,1986,60.03
Qatar,QAT,1987,58.0635
Qatar,QAT,1988,60651
Qatar,QAT,1989,64.17
Qatar,QAT,1990,65205
Qatar,QAT,1991,78.9705
Qatar,QAT,1992,130617
Qatar,QAT,1993,139725
Qatar,QAT,1994,139725
Qatar,QAT,1995,139725
Qatar,QAT,1996,97.0391
Qatar,QAT,1997,103.75724
Qatar,QAT,1998,112.052055
Qatar,QAT,1999,128.55167
Qatar,QAT,2000,112.9724
Qatar,QAT,2001,104.71878
Qatar,QAT,2002,114.538284
Qatar,QAT,2003,130.73177
Qatar,QAT,2004,157.12419
Qatar,QAT,2005,178.92508
Qatar,QAT,2006,177.58905
Qatar,QAT,2007,192.59296
Qatar,QAT,2008,206.97778
Qatar,QAT,2009,212.71104
Qatar,QAT,2010,254.0574
Qatar,QAT,2011,289.43094
Qatar,QAT,2012,336.03415
Qatar,QAT,2013,352.79245
Qatar,QAT,2014,384.34036
Qatar,QAT,2015,433.74542
Qatar,QAT,2016,413.69882
Qatar,QAT,2017,412.20468
Qatar,QAT,2018,407.13394
Qatar,QAT,2019,418.72516
Qatar,QAT,2020,389.14462
Qatar,QAT,2021,400.05136
Romania,ROU,1965,140.49026
Romania,ROU,1966,151.4665
Romania,ROU,1967,166.9824
Romania,ROU,1968,176.6879
Romania,ROU,1969,205.16902
Romania,ROU,1970,213.25386
Romania,ROU,1971,228.01468
Romania,ROU,1972,231.46777
Romania,ROU,1973,244.5619
Romania,ROU,1974,252.42575
Romania,ROU,1975,274.2493
Romania,ROU,1976,302.29764
Romania,ROU,1977,320.2215
Romania,ROU,1978,331.02737
Romania,ROU,1979,319.01062
Romania,ROU,1980,331.29443
Romania,ROU,1981,348.10867
Romania,ROU,1982,354048
Romania,ROU,1983,352.55627
Romania,ROU,1984,351.2395
Romania,ROU,1985,326589
Romania,ROU,1986,332.45465
Romania,ROU,1987,326.4693
Romania,ROU,1988,327.4822
Romania,ROU,1989,326.19305
Romania,ROU,1990,335.39124
Romania,ROU,1991,276.76575
Romania,ROU,1992,246.49525
Romania,ROU,1993,236.97176
Romania,ROU,1994,215841
Romania,ROU,1995,223.7625
Romania,ROU,1996,225837
Romania,ROU,1997,185.36525
Romania,ROU,1998,174.2715
Romania,ROU,1999,159.69176
Romania,ROU,2000,159097
Romania,ROU,2001,153.28125
Romania,ROU,2002,158.50224
Romania,ROU,2003,171.30225
Romania,ROU,2004,162091
Romania,ROU,2005,161.92674
Romania,ROU,2006,165.1305
Romania,ROU,2007,148422
Romania,ROU,2008,141.4145
Romania,ROU,2009,123.0495
Romania,ROU,2010,125469
Romania,ROU,2011,129.15175
Romania,ROU,2012,125341
Romania,ROU,2013,114427
Romania,ROU,2014,108.73125
Romania,ROU,2015,103.70825
Romania,ROU,2016,104.946106
Romania,ROU,2017,112.90269
Romania,ROU,2018,115.629875
Romania,ROU,2019,107.7498
Romania,ROU,2020,112.600945
Romania,ROU,2021,114.357056
Russia,RUS,1985,3560848
Russia,RUS,1986,3602143
Russia,RUS,1987,3809967
Russia,RUS,1988,4020562
Russia,RUS,1989,4080336
Russia,RUS,1990,4141.95
Russia,RUS,1991,4249.5483
Russia,RUS,1992,4113.4487
Russia,RUS,1993,4101488
Russia,RUS,1994,3853201
Russia,RUS,1995,3724.4517
Russia,RUS,1996,3745.2307
Russia,RUS,1997,3454.0825
Russia,RUS,1998,3595.7024
Russia,RUS,1999,3584.6611
Russia,RUS,2000,3661913
Russia,RUS,2001,3721688
Russia,RUS,2002,3766.7493
Russia,RUS,2003,3855.9521
Russia,RUS,2004,3956.1902
Russia,RUS,2005,4004.0103
Russia,RUS,2006,4217.3613
Russia,RUS,2007,4288172
Russia,RUS,2008,4227477
Russia,RUS,2009,3977.8933
Russia,RUS,2010,4239202
Russia,RUS,2011,4356.3613
Russia,RUS,2012,4286259
Russia,RUS,2013,4248.6743
Russia,RUS,2014,4221.9824
Russia,RUS,2015,4086.7483
Russia,RUS,2016,4206464
Russia,RUS,2017,4311006
Russia,RUS,2018,4544993
Russia,RUS,2019,4443.1274
Russia,RUS,2020,4234834
Russia,RUS,2021,4746.1406
Saudi Arabia,SAU,1965,6004
Saudi Arabia,SAU,1966,7.22
Saudi Arabia,SAU,1967,8.69725
Saudi Arabia,SAU,1968,10.4595
Saudi Arabia,SAU,1969,12.59225
Saudi Arabia,SAU,1970,15.3615
Saudi Arabia,SAU,1971,12.8155
Saudi Arabia,SAU,1972,14.5255
Saudi Arabia,SAU,1973,17.1
Saudi Arabia,SAU,1974,21641
Saudi Arabia,SAU,1975,25745
Saudi Arabia,SAU,1976,27.79225
Saudi Arabia,SAU,1977,39.1115
Saudi Arabia,SAU,1978,53.9315
Saudi Arabia,SAU,1979,66215
Saudi Arabia,SAU,1980,92378
Saudi Arabia,SAU,1981,107711
Saudi Arabia,SAU,1982,114.1615
Saudi Arabia,SAU,1983,111473
Saudi Arabia,SAU,1984,172.9
Saudi Arabia,SAU,1985,178.6
Saudi Arabia,SAU,1986,239.4
Saudi Arabia,SAU,1987,254.6
Saudi Arabia,SAU,1988,276.45
Saudi Arabia,SAU,1989,283.1
Saudi Arabia,SAU,1990,318.44
Saudi Arabia,SAU,1991,334115
Saudi Arabia,SAU,1992,363375
Saudi Arabia,SAU,1993,380.38
Saudi Arabia,SAU,1994,406315
Saudi Arabia,SAU,1995,407835
Saudi Arabia,SAU,1996,421895
Saudi Arabia,SAU,1997,430.73
Saudi Arabia,SAU,1998,444.79
Saudi Arabia,SAU,1999,438.9
Saudi Arabia,SAU,2000,473195
Saudi Arabia,SAU,2001,510055
Saudi Arabia,SAU,2002,538.65
Saudi Arabia,SAU,2003,570.57
Saudi Arabia,SAU,2004,623.96
Saudi Arabia,SAU,2005,676.78
Saudi Arabia,SAU,2006,697.8795
Saudi Arabia,SAU,2007,706.99
Saudi Arabia,SAU,2008,764.18
Saudi Arabia,SAU,2009,745275
Saudi Arabia,SAU,2010,832.77
Saudi Arabia,SAU,2011,876.47
Saudi Arabia,SAU,2012,943635
Saudi Arabia,SAU,2013,950285
Saudi Arabia,SAU,2014,972.61
Saudi Arabia,SAU,2015,992275
Saudi Arabia,SAU,2016,1053.17
Saudi Arabia,SAU,2017,1092.5021
Saudi Arabia,SAU,2018,1121
Saudi Arabia,SAU,2019,1111.5
Saudi Arabia,SAU,2020,1130.5
Saudi Arabia,SAU,2021,1172.8699
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,10.45
Singapore,SGP,1993,14.25
Singapore,SGP,1994,14.25
Singapore,SGP,1995,14.25
Singapore,SGP,1996,14.25
Singapore,SGP,1997,14.25
Singapore,SGP,1998,14.25
Singapore,SGP,1999,14.25
Singapore,SGP,2000,16.57425
Singapore,SGP,2001,43.556496
Singapore,SGP,2002,47.076763
Singapore,SGP,2003,51.111916
Singapore,SGP,2004,61.87232
Singapore,SGP,2005,61.858868
Singapore,SGP,2006,81.496605
Singapore,SGP,2007,81.496605
Singapore,SGP,2008,87.142586
Singapore,SGP,2009,91.80641
Singapore,SGP,2010,83.36057
Singapore,SGP,2011,82.87125
Singapore,SGP,2012,89.3
Singapore,SGP,2013,100.15245
Singapore,SGP,2014,103.89519
Singapore,SGP,2015,115.78651
Singapore,SGP,2016,119.02109
Singapore,SGP,2017,122.87654
Singapore,SGP,2018,122.862816
Singapore,SGP,2019,125.48782
Singapore,SGP,2020,125.983604
Singapore,SGP,2021,133.51857
Slovakia,SVK,1965,2.9853
Slovakia,SVK,1966,3.3201
Slovakia,SVK,1967,3.9804
Slovakia,SVK,1968,8.9115
Slovakia,SVK,1969,9.03125
Slovakia,SVK,1970,12.1275
Slovakia,SVK,1971,15.22375
Slovakia,SVK,1972,16532
Slovakia,SVK,1973,18.1565
Slovakia,SVK,1974,22.13625
Slovakia,SVK,1975,25.3425
Slovakia,SVK,1976,27.97925
Slovakia,SVK,1977,31.79825
Slovakia,SVK,1978,35.63
Slovakia,SVK,1979,36769
Slovakia,SVK,1980,26.95325
Slovakia,SVK,1981,27.98575
Slovakia,SVK,1982,29.2225
Slovakia,SVK,1983,30.00925
Slovakia,SVK,1984,34059
Slovakia,SVK,1985,34998
Slovakia,SVK,1986,37484
Slovakia,SVK,1987,39.5915
Slovakia,SVK,1988,38.9665
Slovakia,SVK,1989,44.0555
Slovakia,SVK,1990,59173
Slovakia,SVK,1991,52629
Slovakia,SVK,1992,57.8885
Slovakia,SVK,1993,57.3265
Slovakia,SVK,1994,54.73375
Slovakia,SVK,1995,60676
Slovakia,SVK,1996,63.94625
Slovakia,SVK,1997,64.8905
Slovakia,SVK,1998,65.93675
Slovakia,SVK,1999,66.73475
Slovakia,SVK,2000,67.17975
Slovakia,SVK,2001,71738
